id,student_id,module_id,attendance_percentage,internal_marks,assignment_marks,quiz_marks,midterm_marks,final_exam_marks,total_marks,grade,result
344,71,30,77.12,29.82,22.96,18.69,41.36,59.56,81.91,A+,Pass
345,71,24,66.56,25.69,25.0,11.63,28.9,50.84,66.83,B+,Pass
346,72,98,68.8,40.0,22.9,15.85,37.89,63.52,85.67,A+,Pass
347,72,99,55.81,35.44,20.6,12.4,44.25,74.52,89.06,A+,Pass
348,72,101,75.87,38.85,17.25,10.12,41.72,55.11,77.96,A,Pass
349,72,102,69.98,29.13,15.89,10.55,31.14,48.21,64.27,B+,Pass
350,72,97,69.66,19.29,17.34,7.43,35.54,43.04,58.15,B,Pass
351,72,100,71.84,25.09,18.64,11.92,32.13,54.85,67.62,B+,Pass
352,73,14,74.38,28.22,17.49,16.03,28.43,49.94,66.64,B+,Pass
353,73,1,73.33,26.99,17.8,12.69,24.88,49.05,62.29,B+,Pass
354,73,5,71.85,28.48,16.29,12.36,39.79,64.95,77.15,A,Pass
355,73,3,69.19,29.08,18.02,15.94,35.44,55.74,73.45,A,Pass
356,74,91,84.8,35.91,21.82,17.4,50.0,63.47,90.0,O,Pass
357,74,92,80.3,34.26,20.18,17.36,43.3,63.13,84.99,A+,Pass
358,74,88,80.22,32.14,23.19,13.27,33.75,52.53,73.37,A,Pass
359,74,84,84.27,31.03,25.0,20.0,41.53,66.42,87.28,A+,Pass
360,74,81,82.96,39.88,15.58,15.85,41.62,59.98,82.9,A+,Pass
361,75,22,36.46,21.45,14.81,2.33,28.81,30.93,46.65,C,Pass
362,75,31,37.66,17.61,7.24,9.52,21.21,27.83,40.05,C,Pass
363,75,27,30.0,19.12,12.02,9.98,31.99,41.37,54.66,B,Pass
364,75,30,30.0,12.97,11.26,7.76,27.04,35.68,45.04,C,Pass
365,75,23,30.0,18.84,13.52,6.76,29.61,44.6,53.83,B,Pass
366,75,29,43.73,10.56,5.27,5.74,20.42,19.47,29.55,F,Fail
367,76,87,85.96,26.92,13.69,16.16,26.21,43.95,60.63,B+,Pass
368,76,90,89.2,26.33,19.62,13.31,36.05,55.51,71.6,A,Pass
369,76,82,86.95,34.12,24.75,15.2,42.2,61.92,84.55,A+,Pass
370,76,92,96.12,28.83,20.3,14.33,37.21,61.4,76.96,A,Pass
371,76,85,94.51,28.78,14.44,12.68,27.06,42.33,59.79,B,Pass
372,77,49,54.71,25.42,19.76,12.59,21.78,38.2,55.63,B,Pass
373,77,56,49.16,24.03,13.06,11.4,29.63,50.82,61.47,B+,Pass
374,77,62,57.17,20.34,14.91,6.27,31.83,33.28,50.72,B,Pass
375,77,58,41.59,21.11,18.24,17.11,17.56,39.19,53.47,B,Pass
376,77,61,51.5,24.64,22.37,15.98,35.72,38.94,65.29,B+,Pass
377,78,102,43.23,24.8,16.48,14.88,26.11,50.62,63.11,B+,Pass
378,78,99,47.56,32.53,18.74,15.4,30.85,64.14,76.82,A,Pass
379,78,104,45.98,35.83,21.21,11.72,39.01,49.49,74.86,A,Pass
380,78,97,45.94,28.2,19.16,10.07,27.91,54.11,66.0,B+,Pass
381,79,8,55.09,26.59,19.23,12.89,17.67,62.33,65.36,B+,Pass
382,79,1,65.45,24.37,21.45,14.89,27.48,40.33,60.77,B+,Pass
383,79,6,55.12,33.94,20.31,15.46,41.96,60.6,82.08,A+,Pass
384,79,3,63.19,31.92,19.15,13.0,36.87,49.67,71.73,A,Pass
385,80,3,56.38,21.69,16.31,10.99,27.87,35.82,53.51,B,Pass
386,80,6,56.18,19.9,19.14,12.75,31.14,45.08,60.59,B+,Pass
387,80,5,61.19,28.5,16.88,13.77,39.34,46.72,69.36,B+,Pass
388,80,4,63.76,18.97,10.86,9.57,19.84,33.97,44.39,C,Pass
389,81,50,77.4,21.88,23.33,13.34,38.53,42.28,65.94,B+,Pass
390,81,59,69.26,22.89,18.57,16.2,33.04,43.12,63.61,B+,Pass
391,81,55,78.6,28.28,18.52,18.42,36.97,53.75,74.32,A,Pass
392,81,54,75.37,40.0,25.0,18.1,49.78,65.41,94.47,O,Pass
393,81,53,76.7,21.52,17.77,15.91,32.5,51.79,66.24,B+,Pass
394,81,60,80.96,32.37,19.03,18.29,39.66,42.49,72.6,A,Pass
395,82,51,62.96,21.52,13.32,14.27,27.82,57.95,64.17,B+,Pass
396,82,52,64.03,16.07,14.29,11.78,31.24,32.18,50.28,B,Pass
397,82,53,59.81,27.94,15.85,9.81,37.39,48.63,66.6,B+,Pass
398,82,49,68.83,33.99,16.41,11.43,41.14,53.04,74.6,A,Pass
399,83,112,66.08,23.55,17.84,15.14,40.55,38.73,64.83,B+,Pass
400,83,109,71.26,31.87,19.47,18.72,34.39,35.74,66.95,B+,Pass
401,83,106,74.43,29.44,15.08,17.96,38.79,52.56,73.65,A,Pass
402,83,102,59.28,29.46,19.09,18.62,34.87,55.54,75.03,A,Pass
403,83,98,76.99,29.82,21.21,12.03,40.28,57.45,76.36,A,Pass
404,83,111,58.51,27.53,25.0,14.38,40.73,60.71,79.66,A,Pass
405,84,56,100.0,38.28,24.32,20.0,42.69,58.82,87.66,A+,Pass
406,84,52,100.0,34.03,25.0,17.19,36.9,63.56,83.72,A+,Pass
407,84,60,95.92,36.39,24.3,17.95,40.99,58.86,84.85,A+,Pass
408,84,59,100.0,33.31,22.35,18.56,38.03,69.91,86.51,A+,Pass
409,84,49,100.0,38.78,25.0,14.9,39.03,75.0,91.35,O,Pass
410,84,51,100.0,35.38,22.6,17.97,37.43,72.55,88.29,A+,Pass
411,85,6,87.93,27.18,14.7,6.3,34.57,39.87,58.51,B,Pass
412,85,1,77.83,23.58,15.59,14.78,27.87,38.15,57.16,B,Pass
413,85,3,76.94,26.58,16.14,10.99,38.87,65.98,75.47,A,Pass
414,85,7,72.71,33.07,16.35,16.07,31.37,53.75,71.87,A,Pass
415,86,36,75.33,30.0,20.7,13.83,34.89,50.09,71.02,A,Pass
416,86,35,75.14,27.56,16.16,9.13,46.68,43.04,68.23,B+,Pass
417,86,33,79.32,25.74,17.11,11.31,37.79,50.8,67.98,B+,Pass
418,86,37,86.36,29.15,21.21,19.61,36.27,59.55,78.78,A,Pass
419,87,36,66.47,30.74,21.24,16.1,32.16,53.92,73.16,A,Pass
420,87,39,58.3,22.01,14.43,19.13,30.43,57.31,68.3,B+,Pass
421,87,33,67.34,28.38,18.28,13.33,37.48,48.71,69.64,B+,Pass
422,87,34,54.8,32.27,20.12,12.5,40.47,45.23,71.78,A,Pass
423,87,38,52.9,30.48,14.4,18.4,34.01,48.38,69.79,B+,Pass
424,87,42,57.67,26.53,15.0,7.98,22.63,38.83,52.69,B,Pass
425,88,104,78.51,29.83,19.49,19.04,35.84,65.92,80.91,A+,Pass
426,88,99,72.48,21.28,17.02,15.44,32.05,45.85,62.59,B+,Pass
427,88,109,82.85,27.34,15.74,18.22,31.88,43.88,65.5,B+,Pass
428,88,101,70.15,24.99,16.16,20.0,29.97,42.67,63.85,B+,Pass
429,88,103,74.06,34.66,18.32,13.29,47.25,46.18,76.48,A,Pass
430,88,110,77.89,35.54,19.22,12.27,46.64,54.7,80.44,A+,Pass
431,89,76,59.51,27.89,18.62,12.36,20.43,60.33,65.94,B+,Pass
432,89,70,57.7,28.26,19.89,15.6,44.44,58.64,79.48,A,Pass
433,89,71,54.17,28.75,17.55,15.61,26.34,59.75,70.26,A,Pass
434,89,72,64.31,14.98,11.71,15.75,32.3,38.87,54.34,B,Pass
435,90,8,34.72,23.32,15.06,11.31,21.97,31.84,49.18,C,Pass
436,90,6,45.9,20.56,12.07,4.89,20.12,33.15,43.08,C,Pass
437,90,4,48.47,10.91,7.78,2.51,19.92,31.05,34.27,F,Fail
438,90,5,36.59,19.67,15.19,5.55,36.38,35.62,53.5,B,Pass
439,90,7,37.37,20.65,18.17,14.56,35.15,49.26,65.44,B+,Pass
440,90,3,34.58,32.98,12.34,18.55,35.52,61.33,77.08,A,Pass
441,91,50,100.0,25.82,19.34,14.31,32.1,58.62,71.21,A,Pass
442,91,58,92.86,40.0,22.58,20.0,44.91,67.9,93.18,O,Pass
443,91,53,100.0,34.82,20.96,17.27,50.0,66.35,90.39,O,Pass
444,91,49,100.0,34.76,18.66,18.11,40.43,36.95,71.36,A,Pass
445,92,34,76.55,28.37,21.37,18.53,33.79,57.7,75.82,A,Pass
446,92,42,76.58,27.85,14.79,12.41,30.28,55.93,67.29,B+,Pass
447,92,35,70.05,22.85,6.44,11.19,31.9,46.65,57.32,B,Pass
448,92,38,79.41,33.68,14.76,14.56,35.92,51.23,71.9,A,Pass
449,92,44,67.5,18.67,17.42,11.23,26.92,44.46,56.13,B,Pass
450,93,100,69.94,37.12,19.79,16.21,38.73,34.54,70.06,A,Pass
451,93,102,86.09,31.15,16.74,10.54,28.35,41.99,61.31,B+,Pass
452,93,98,69.37,24.41,16.19,7.13,27.05,42.4,55.56,B,Pass
453,93,99,74.8,24.94,13.94,9.98,30.11,55.64,64.05,B+,Pass
454,93,101,80.37,15.53,14.81,13.92,20.88,44.27,51.75,B,Pass
455,94,7,71.65,20.47,13.15,12.27,31.84,51.13,61.41,B+,Pass
456,94,14,65.68,30.49,19.95,8.52,39.17,48.22,69.57,B+,Pass
457,94,16,64.25,28.21,22.03,20.0,30.96,63.59,78.07,A,Pass
458,94,6,67.34,37.58,12.52,17.83,40.62,61.54,81.74,A+,Pass
459,94,9,68.68,29.49,17.33,16.99,37.35,53.93,74.01,A,Pass
460,94,4,65.46,29.27,16.36,16.51,25.42,52.6,66.69,B+,Pass
461,95,10,54.76,21.95,17.42,15.07,30.64,54.04,66.01,B+,Pass
462,95,7,51.04,31.1,13.15,13.54,27.72,34.41,57.5,B,Pass
463,95,2,62.98,23.7,10.41,12.4,25.53,52.11,59.3,B,Pass
464,95,8,44.47,24.31,14.49,9.98,22.55,54.67,59.73,B,Pass
465,96,85,62.52,29.76,14.44,11.26,32.09,25.33,54.15,B,Pass
466,96,86,69.18,21.11,13.26,8.82,26.16,50.2,56.78,B,Pass
467,96,87,71.58,26.93,17.23,14.57,36.41,44.51,66.62,B+,Pass
468,96,81,62.9,33.15,11.73,15.13,29.4,41.8,63.04,B+,Pass
469,97,49,68.54,33.61,15.82,18.62,32.23,55.81,74.61,A,Pass
470,97,51,70.75,26.43,19.57,14.3,44.69,62.87,79.87,A,Pass
471,97,52,73.37,30.05,18.62,10.2,37.64,50.19,69.82,B+,Pass
472,97,53,73.52,27.32,21.05,11.25,33.26,50.83,68.06,B+,Pass
473,98,54,62.23,31.57,15.45,12.24,33.42,48.55,67.45,B+,Pass
474,98,49,59.16,22.08,20.46,18.71,24.53,51.86,65.05,B+,Pass
475,98,51,61.46,32.56,12.34,11.24,32.83,54.85,68.85,B+,Pass
476,98,50,54.21,20.44,19.51,13.95,34.59,56.06,68.46,B+,Pass
477,98,55,59.04,24.0,10.77,9.07,27.84,45.22,55.86,B,Pass
478,99,100,74.92,18.36,8.48,12.28,27.27,49.74,55.56,B,Pass
479,99,101,69.56,21.35,13.31,8.06,32.59,45.15,57.4,B,Pass
480,99,99,70.64,31.94,16.9,12.16,22.28,45.58,61.22,B+,Pass
481,99,97,71.72,23.13,15.9,13.7,31.46,45.75,61.85,B+,Pass
482,99,102,65.93,19.84,14.32,9.34,29.11,36.19,51.77,B,Pass
483,100,91,87.88,32.3,15.76,15.71,38.97,38.23,67.63,B+,Pass
484,100,89,72.23,33.3,20.53,13.28,36.69,52.9,74.53,A,Pass
485,100,82,89.62,27.51,16.07,12.64,36.1,37.66,62.13,B+,Pass
486,100,85,84.18,34.21,11.33,17.72,32.75,51.89,71.09,A,Pass
487,101,61,98.34,26.04,20.59,9.33,44.11,60.41,76.17,A,Pass
488,101,49,92.12,35.16,20.01,14.38,37.61,57.15,78.25,A,Pass
489,101,64,92.33,28.97,18.69,15.26,42.41,48.38,73.37,A,Pass
490,101,54,94.06,33.52,21.03,15.66,40.68,56.42,79.67,A,Pass
491,102,50,79.4,25.68,16.45,12.34,32.57,53.66,66.92,B+,Pass
492,102,58,77.26,22.18,11.2,8.68,23.78,36.44,48.8,C,Pass
493,102,63,78.28,17.9,18.35,12.08,42.01,40.13,62.06,B+,Pass
494,102,56,76.62,25.51,9.0,9.21,32.51,37.99,54.94,B,Pass
495,103,33,60.01,28.0,18.55,12.93,28.13,42.66,61.86,B+,Pass
496,103,37,48.11,27.89,14.32,19.09,29.74,48.32,66.63,B+,Pass
497,103,36,52.86,26.12,16.15,14.99,33.64,46.62,65.59,B+,Pass
498,103,35,52.37,28.22,13.69,16.76,22.87,56.43,65.73,B+,Pass
499,103,34,54.13,23.01,16.2,12.39,16.99,36.51,49.71,C,Pass
500,103,38,49.41,20.61,6.52,13.06,29.64,50.97,58.05,B,Pass
501,104,19,90.57,28.72,19.7,16.05,43.87,60.76,80.56,A+,Pass
502,104,20,86.03,21.95,17.69,15.4,32.13,45.6,63.09,B+,Pass
503,104,21,88.14,27.52,15.11,8.75,43.0,57.88,72.69,A,Pass
504,104,17,93.43,25.88,14.07,16.47,39.07,43.58,66.68,B+,Pass
505,104,18,85.1,27.66,18.27,7.99,34.63,50.76,66.14,B+,Pass
506,104,22,86.31,34.0,11.97,13.08,41.0,54.39,74.22,A,Pass
507,105,109,80.24,26.29,10.28,10.44,32.41,49.76,61.9,B+,Pass
508,105,99,80.73,32.27,19.78,17.98,35.93,64.3,81.01,A+,Pass
509,105,108,77.51,31.61,13.17,13.52,40.52,51.83,72.28,A,Pass
510,105,102,74.59,23.23,19.33,14.49,27.17,40.63,59.13,B,Pass
511,105,98,79.19,28.99,20.82,16.67,41.15,47.03,73.68,A,Pass
512,106,92,51.52,21.22,11.72,11.98,36.4,44.29,60.16,B+,Pass
513,106,91,45.49,22.23,11.5,11.9,30.73,29.7,50.89,B,Pass
514,106,87,36.35,20.99,6.56,8.24,28.45,33.17,46.95,C,Pass
515,106,82,40.9,22.06,9.9,4.38,26.24,41.96,49.88,C,Pass
516,106,83,41.39,16.95,8.87,10.81,24.87,46.52,51.58,B,Pass
517,106,90,45.47,18.99,10.24,2.89,25.41,52.23,52.11,B,Pass
518,107,54,73.69,37.18,21.81,20.0,44.61,45.55,80.88,A+,Pass
519,107,58,71.38,38.73,18.7,13.34,36.87,53.75,77.03,A,Pass
520,107,52,77.39,30.77,15.33,15.12,45.94,54.24,77.35,A,Pass
521,107,56,75.41,36.47,24.74,20.0,42.32,65.51,89.86,A+,Pass
522,107,50,79.77,25.62,18.96,12.67,38.66,69.71,78.59,A,Pass
523,108,21,70.94,40.0,21.32,16.91,35.81,53.24,79.73,A,Pass
524,108,24,71.98,28.96,12.07,9.13,23.62,35.79,52.38,B,Pass
525,108,17,69.79,32.39,19.48,19.23,35.73,55.86,77.53,A,Pass
526,108,25,72.66,23.77,16.63,18.31,32.55,58.39,71.22,A,Pass
527,109,84,60.44,32.88,20.35,13.13,32.99,43.01,67.71,B+,Pass
528,109,88,57.83,24.11,15.71,7.48,34.22,40.22,57.96,B,Pass
529,109,90,67.55,33.1,20.67,18.73,38.21,52.11,77.6,A,Pass
530,109,83,62.91,31.91,15.22,12.47,38.69,45.41,68.81,B+,Pass
531,109,82,69.18,21.18,16.46,12.71,31.85,28.69,52.84,B,Pass
532,109,89,63.21,31.36,19.53,15.24,33.33,49.85,71.04,A,Pass
533,110,13,40.54,30.98,22.84,17.33,41.38,56.83,80.5,A+,Pass
534,110,10,47.67,20.27,15.04,6.83,32.16,34.48,51.73,B,Pass
535,110,4,42.78,29.05,12.2,14.11,26.67,45.91,61.22,B+,Pass
536,110,3,50.31,21.35,15.33,10.18,30.01,41.31,56.18,B,Pass
537,110,14,49.05,29.08,14.94,12.67,30.76,61.6,70.98,A,Pass
538,110,15,46.57,26.16,15.34,14.4,43.96,51.82,72.58,A,Pass
539,111,61,67.87,31.62,25.0,20.0,41.48,43.95,77.06,A,Pass
540,111,58,71.54,38.39,23.21,20.0,49.52,75.0,98.24,O,Pass
541,111,57,70.08,38.14,19.4,14.35,31.88,57.86,76.95,A,Pass
542,111,60,76.01,34.46,23.25,20.0,48.21,57.44,87.44,A+,Pass
543,111,49,73.12,28.68,12.61,12.51,30.09,47.92,63.04,B+,Pass
544,112,35,84.33,30.67,18.05,15.78,37.64,51.77,73.43,A,Pass
545,112,39,75.55,21.46,18.32,12.72,30.62,40.45,58.61,B,Pass
546,112,37,87.06,21.93,17.05,12.49,16.35,58.1,59.32,B,Pass
547,112,33,73.54,29.49,15.02,20.0,31.59,50.01,69.89,B+,Pass
548,113,13,83.3,40.0,25.0,19.82,48.68,75.0,99.25,O,Pass
549,113,11,90.72,31.8,24.99,16.23,41.35,58.29,81.89,A+,Pass
550,113,3,81.0,39.38,14.2,13.13,37.36,52.81,75.26,A,Pass
551,113,9,88.64,40.0,22.82,20.0,39.58,75.0,93.92,O,Pass
552,114,87,39.59,20.7,10.34,5.71,21.94,29.49,42.07,C,Pass
553,114,81,37.38,26.01,7.12,8.08,24.55,33.14,47.64,C,Pass
554,114,84,49.75,13.58,2.85,2.0,7.17,22.97,23.23,F,Fail
555,114,86,38.79,19.37,16.13,11.39,26.27,45.69,56.29,B,Pass
556,115,17,55.4,28.51,11.9,15.42,29.15,42.96,61.35,B+,Pass
557,115,22,56.14,21.7,8.17,12.32,23.72,37.45,49.62,C,Pass
558,115,19,60.34,31.25,10.26,15.37,32.5,43.92,64.16,B+,Pass
559,115,20,64.29,28.27,16.29,11.38,28.15,59.69,68.28,B+,Pass
560,116,72,92.75,39.78,25.0,20.0,46.15,61.17,91.51,O,Pass
561,116,68,100.0,36.52,17.93,20.0,48.06,73.78,93.89,O,Pass
562,116,73,95.36,40.0,25.0,15.61,41.35,74.11,93.06,O,Pass
563,116,66,100.0,37.39,18.97,18.74,50.0,64.99,90.98,O,Pass
564,116,76,96.79,40.0,24.98,15.7,41.29,59.61,86.31,A+,Pass
565,117,7,65.54,26.17,15.96,16.7,28.59,51.7,66.24,B+,Pass
566,117,1,63.92,27.0,16.78,10.09,25.92,45.83,59.6,B,Pass
567,117,3,62.98,14.8,9.9,6.72,27.52,39.69,47.0,C,Pass
568,117,5,62.6,28.3,17.75,11.52,36.68,43.79,65.79,B+,Pass
569,117,4,61.65,23.02,13.43,14.14,32.27,38.41,58.01,B,Pass
570,118,8,90.31,35.02,25.0,18.69,46.44,56.94,86.65,A+,Pass
571,118,10,93.01,36.87,18.05,15.86,37.16,49.8,75.41,A,Pass
572,118,11,92.38,33.78,18.91,13.09,36.16,50.41,72.6,A,Pass
573,118,1,89.98,38.85,25.0,20.0,43.77,53.19,86.13,A+,Pass
574,118,3,93.61,27.18,22.28,16.83,29.4,62.34,74.7,A,Pass
575,119,87,82.38,32.1,25.0,20.0,37.67,69.4,87.27,A+,Pass
576,119,92,77.72,31.29,18.25,14.74,37.12,49.06,71.77,A,Pass
577,119,81,85.26,36.53,25.0,19.87,43.33,63.25,89.38,A+,Pass
578,119,84,78.74,29.49,19.15,12.31,37.07,50.91,70.85,A,Pass
579,119,88,84.39,32.14,19.26,17.21,31.85,48.21,70.8,A,Pass
580,119,90,80.91,35.07,18.1,14.07,44.32,49.87,77.25,A,Pass
581,120,17,49.78,25.38,8.02,15.35,25.32,48.85,59.04,B,Pass
582,120,22,45.24,14.8,13.12,15.06,40.17,38.84,58.39,B,Pass
583,120,18,45.31,27.17,16.15,11.43,34.63,42.38,62.85,B+,Pass
584,120,19,51.39,22.8,14.93,10.97,33.92,49.98,63.14,B+,Pass
585,120,21,49.24,12.97,17.59,14.57,27.43,40.26,53.31,B,Pass
586,120,20,42.99,22.49,16.81,14.97,33.03,67.43,73.44,A,Pass
587,121,46,70.64,26.95,17.69,11.25,29.46,54.5,66.34,B+,Pass
588,121,41,64.69,26.24,16.86,16.9,28.16,52.84,67.05,B+,Pass
589,121,34,60.83,30.25,23.66,11.61,34.76,51.96,72.02,A,Pass
590,121,38,54.14,35.15,18.77,18.11,43.02,49.13,78.58,A,Pass
591,122,92,78.62,32.62,18.46,20.0,32.97,64.1,80.09,A+,Pass
592,122,93,68.11,30.37,14.8,13.85,38.06,47.31,69.14,B+,Pass
593,122,82,73.8,22.61,12.4,10.57,26.24,34.2,50.63,B,Pass
594,122,85,76.02,32.07,18.61,15.61,39.06,60.48,79.04,A,Pass
595,122,90,70.42,32.24,22.08,13.62,34.92,46.13,70.75,A,Pass
596,122,87,76.98,30.75,18.78,13.32,40.82,56.65,76.39,A,Pass
597,123,6,40.58,13.74,9.84,5.96,12.36,38.29,37.83,F,Fail
598,123,3,33.42,18.1,6.72,5.81,24.66,31.89,41.85,C,Pass
599,123,1,32.81,13.28,7.02,2.82,19.85,36.63,37.87,F,Fail
600,123,8,33.21,13.14,4.44,9.87,14.09,25.31,32.14,F,Fail
601,123,7,30.0,20.2,7.15,7.03,23.75,42.77,48.31,C,Pass
602,123,4,31.1,19.12,9.79,8.43,12.57,25.85,36.04,F,Fail
603,124,89,78.44,34.42,18.92,17.39,30.44,60.48,76.92,A,Pass
604,124,86,83.71,28.58,19.71,17.62,39.81,61.33,79.5,A,Pass
605,124,84,79.02,27.02,19.64,14.71,42.38,49.35,72.94,A,Pass
606,124,85,89.03,31.67,19.94,13.41,35.76,54.05,73.62,A,Pass
607,124,91,81.9,27.56,21.27,18.8,39.7,69.05,83.77,A+,Pass
608,125,85,58.17,26.69,14.63,9.03,29.79,53.27,63.46,B+,Pass
609,125,83,67.74,33.17,21.64,20.0,40.35,64.04,85.3,A+,Pass
610,125,81,63.29,29.93,17.42,19.03,29.52,46.84,68.07,B+,Pass
611,125,84,64.54,33.5,21.9,18.18,42.34,61.4,84.43,A+,Pass
612,126,72,52.08,26.56,17.16,12.25,27.98,63.77,70.02,A,Pass
613,126,68,43.86,21.64,14.92,10.25,27.48,40.98,54.78,B,Pass
614,126,70,55.56,23.82,23.08,15.2,30.36,36.55,60.98,B+,Pass
615,126,71,55.54,27.0,9.21,11.97,26.99,54.89,62.28,B+,Pass
616,126,69,40.05,25.22,8.93,12.99,42.36,53.98,69.04,B+,Pass
617,126,65,48.17,29.22,16.93,11.03,27.16,38.7,58.54,B,Pass
618,127,23,64.72,26.28,15.97,9.77,28.84,40.81,57.88,B,Pass
619,127,20,67.67,33.52,19.2,13.85,38.76,51.1,74.59,A,Pass
620,127,25,55.89,29.66,18.97,16.07,35.99,53.07,73.22,A,Pass
621,127,26,54.57,25.54,18.38,11.08,29.99,45.32,61.81,B+,Pass
622,127,24,61.2,19.78,15.51,10.64,26.51,40.58,53.61,B,Pass
623,127,21,53.19,30.04,14.44,11.51,32.66,40.55,61.8,B+,Pass
624,128,104,51.03,35.58,25.0,14.16,44.26,67.69,88.59,A+,Pass
625,128,105,59.8,25.97,13.32,17.75,36.09,45.14,66.3,B+,Pass
626,128,101,54.57,26.55,16.09,17.25,30.79,65.55,74.32,A,Pass
627,128,106,57.23,32.49,18.17,2.14,38.51,46.19,65.4,B+,Pass
628,129,8,65.28,22.91,25.0,13.61,37.14,37.21,64.19,B+,Pass
629,129,13,62.87,32.52,19.17,14.84,35.79,54.71,74.78,A,Pass
630,129,16,60.46,40.0,20.53,20.0,45.25,47.41,82.96,A+,Pass
631,129,2,58.91,18.52,14.14,12.21,33.75,47.21,59.93,B,Pass
632,129,7,67.42,32.05,23.49,14.64,22.8,54.91,69.77,B+,Pass
633,130,98,69.54,36.27,17.61,20.0,42.66,62.86,85.85,A+,Pass
634,130,101,71.09,30.79,22.81,13.29,30.23,47.57,68.48,B+,Pass
635,130,99,61.53,37.17,23.96,15.3,36.9,44.73,75.15,A,Pass
636,130,104,75.39,32.82,21.74,18.92,50.0,64.12,89.49,A+,Pass
637,130,107,68.02,28.27,16.87,14.47,46.17,58.18,78.35,A,Pass
638,130,100,64.38,31.39,25.0,15.4,34.86,57.51,77.66,A,Pass
639,131,53,42.31,23.79,17.68,8.55,27.91,42.41,56.98,B,Pass
640,131,62,49.7,32.74,22.18,13.49,29.63,44.64,67.64,B+,Pass
641,131,56,44.77,19.8,15.63,10.46,24.22,39.87,52.1,B,Pass
642,131,54,52.19,20.44,11.26,14.01,32.1,32.13,52.77,B,Pass
643,131,59,43.35,27.39,18.57,16.04,37.52,52.18,72.26,A,Pass
644,132,69,58.18,32.72,25.0,17.36,30.56,51.9,74.54,A,Pass
645,132,68,59.38,27.26,19.08,16.29,40.67,56.09,75.92,A,Pass
646,132,74,58.2,24.46,16.07,14.92,31.17,46.92,63.6,B+,Pass
647,132,76,62.21,31.57,22.86,15.24,37.82,55.98,77.58,A,Pass
648,132,65,57.95,40.0,17.82,15.05,45.09,68.09,88.97,A+,Pass
649,133,4,75.25,29.55,17.86,15.95,43.56,55.13,77.4,A,Pass
650,133,3,88.77,24.72,17.86,17.53,32.55,53.83,69.66,B+,Pass
651,133,10,79.26,26.21,18.33,13.36,42.08,55.43,74.03,A,Pass
652,133,8,80.17,31.31,21.63,17.03,27.94,59.3,74.47,A,Pass
653,133,1,75.87,36.33,21.58,15.14,42.55,56.2,81.86,A+,Pass
654,133,9,78.15,33.95,23.86,14.45,43.08,54.95,80.93,A+,Pass
655,134,43,66.17,30.2,12.25,13.12,29.26,44.84,62.12,B+,Pass
656,134,34,70.26,29.48,18.64,11.33,38.45,60.18,75.17,A,Pass
657,134,36,72.85,32.19,20.37,17.59,46.95,59.94,84.48,A+,Pass
658,134,44,68.69,35.39,15.53,5.44,21.99,52.16,61.96,B+,Pass
659,134,39,74.43,16.22,14.72,12.54,28.53,37.15,51.86,B,Pass
660,134,37,72.16,27.47,16.07,13.14,43.89,51.45,72.69,A,Pass
661,135,1,80.07,19.4,15.25,15.35,27.78,49.6,60.51,B+,Pass
662,135,4,75.16,29.68,11.65,17.25,24.39,58.52,67.63,B+,Pass
663,135,5,77.69,35.42,21.61,16.77,33.92,50.13,75.09,A,Pass
664,135,3,77.58,31.31,18.61,13.69,29.74,58.96,72.33,A,Pass
665,136,74,79.93,22.67,14.29,17.34,35.42,44.1,64.01,B+,Pass
666,136,73,81.7,26.86,15.57,7.03,30.82,45.95,60.02,B+,Pass
667,136,65,93.92,33.73,17.41,17.49,29.41,52.38,71.73,A,Pass
668,136,76,83.21,16.01,12.1,10.02,25.97,36.59,47.91,C,Pass
669,136,69,74.19,33.3,13.31,13.1,35.52,53.32,71.17,A,Pass
670,137,8,49.38,21.95,9.33,14.11,27.84,49.88,58.97,B,Pass
671,137,9,47.96,15.54,12.56,7.23,26.23,45.95,50.97,B,Pass
672,137,4,48.76,17.98,15.97,14.37,31.82,38.38,56.38,B,Pass
673,137,2,47.35,16.65,7.7,6.58,29.06,26.13,41.42,C,Pass
674,138,98,46.05,19.18,15.63,9.62,30.06,43.34,55.9,B,Pass
675,138,99,44.36,18.55,10.16,7.5,20.4,35.31,43.77,C,Pass
676,138,100,43.35,20.98,11.56,7.97,22.61,38.43,48.34,C,Pass
677,138,97,45.58,11.8,12.32,8.64,28.22,36.12,46.11,C,Pass
678,139,102,91.73,31.39,20.45,12.62,42.96,61.68,80.45,A+,Pass
679,139,101,100.0,33.53,21.48,13.96,37.82,60.41,79.44,A,Pass
680,139,100,100.0,33.33,19.8,18.89,34.98,67.26,82.91,A+,Pass
681,139,99,97.57,27.48,20.19,17.62,37.42,46.0,70.8,A,Pass
682,140,6,65.61,17.49,13.37,7.39,15.39,29.48,39.24,F,Fail
683,140,4,62.82,22.47,13.53,4.24,32.73,41.83,54.65,B,Pass
684,140,8,63.99,26.99,17.15,10.0,22.41,48.64,59.26,B,Pass
685,140,5,68.07,18.63,8.31,5.25,17.06,37.22,41.16,C,Pass
686,141,70,90.13,30.88,16.08,13.01,35.45,39.93,64.73,B+,Pass
687,141,67,98.25,39.78,17.67,18.62,39.68,50.62,79.73,A,Pass
